price,quantity,age,tenure_months,category_encoded,region_encoded,gender_encoded,year,month,quarter,day_of_week,day_of_month,is_weekend,is_month_end,is_month_start,is_holiday_season,is_summer,is_spring,customer_total_purchases,customer_avg_quantity,customer_total_spent,customer_avg_spent,product_popularity,product_avg_price,product_total_sales,region_avg_sales,region_total_sales,price_vs_avg,discount_indicator,segment_avg_sales,customer_rolling_avg_3,customer_rolling_avg_7,total_value
25000,5,42,47,0,2,1,2023,10,4,4,13,0,0,0,0,0,0,2,4.0,125300,62650.0,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,58106.99348645869,62650.0,62650.0,125000
8000,5,57,57,1,1,0,2021,8,3,0,2,0,0,1,0,1,0,2,5.0,100000,50000.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58039.03816199377,40000.0,40000.0,40000
12000,2,54,18,1,0,1,2023,3,1,6,19,1,0,0,0,0,1,5,3.0,364000,72800.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58039.03816199377,72000.0,79000.0,24000
12000,1,30,51,0,2,1,2022,12,4,5,17,1,0,0,1,0,0,7,3.0,486000,69428.57142857143,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58039.03816199377,23333.333333333332,29200.0,12000
50,5,37,11,2,1,1,2020,8,3,0,3,0,0,1,0,1,0,4,4.0,215650,53912.5,831,50.0,121850,59363.15510852303,112137000,1.0,0,58106.99348645869,250.0,250.0,250
100,2,57,59,2,2,1,2020,4,2,1,7,0,0,0,0,0,1,6,1.5,126200,21033.333333333332,790,100.0,241800,58093.500252908445,114850850,1.0,0,57205.288270377736,200.0,200.0,200
50,4,20,59,2,3,0,2021,1,1,6,24,1,0,0,1,0,0,4,3.0,73500,18375.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,24400.0,18375.0,200
15000,4,64,41,0,0,0,2022,4,2,5,23,1,0,0,0,0,1,4,3.0,144100,36025.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,57205.288270377736,40033.333333333336,40033.333333333336,60000
12000,1,61,49,0,1,0,2023,3,1,4,24,0,0,0,0,0,1,4,2.5,39150,9787.5,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58039.03816199377,12000.0,12000.0,12000
25000,2,33,16,0,1,0,2020,11,4,5,7,1,0,0,0,0,0,9,2.7777777777777777,280250,31138.88888888889,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,57205.288270377736,45000.0,45000.0,50000
12000,4,50,51,0,3,1,2021,3,1,3,25,0,0,0,0,0,1,4,4.0,72750,18187.5,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58106.99348645869,48000.0,48000.0,48000
25000,3,61,42,0,3,1,2021,3,1,1,23,0,0,0,0,0,1,3,3.0,420000,140000.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58039.03816199377,75000.0,75000.0,75000
50,4,49,49,2,3,0,2022,3,1,1,15,0,0,0,0,0,1,5,2.6,349400,69880.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,101400.0,69880.0,200
45000,2,23,29,0,1,0,2023,3,1,6,26,1,1,0,0,0,1,10,3.1,773700,77370.0,799,45000.0,108450000,59363.15510852303,112137000,1.0,0,58106.99348645869,88333.33333333333,71228.57142857143,90000
25000,3,29,17,0,0,1,2022,12,4,3,15,0,0,0,1,0,0,8,2.25,475150,59393.75,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,57205.288270377736,42666.666666666664,67864.28571428571,75000
12000,4,40,36,0,2,1,2020,6,2,3,11,0,0,0,0,1,0,6,2.6666666666666665,211400,35233.333333333336,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58106.99348645869,48000.0,48000.0,48000
12000,4,30,27,0,2,1,2021,12,4,1,21,0,0,0,1,0,0,6,3.0,570000,95000.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58106.99348645869,46000.0,111600.0,48000
12000,1,62,20,1,3,1,2020,8,3,2,26,0,1,0,0,1,0,5,3.2,357000,71400.0,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,58039.03816199377,43500.0,43500.0,12000
100,3,35,33,2,3,0,2020,9,3,4,11,0,0,0,0,0,0,4,3.0,900,225.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,58039.03816199377,300.0,300.0,300
8000,4,48,12,1,0,1,2021,2,1,3,11,0,0,0,0,0,0,5,2.0,155200,31040.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58106.99348645869,43333.333333333336,38750.0,32000
12000,4,20,23,0,0,0,2020,1,1,5,11,1,0,0,1,0,0,5,3.0,211000,42200.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,48000.0,48000.0,48000
12000,3,20,13,1,2,0,2020,11,4,3,26,0,1,0,0,0,0,5,2.0,221150,44230.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,57205.288270377736,36000.0,36000.0,36000
8000,3,49,54,1,2,1,2023,8,3,4,25,0,0,0,0,1,0,7,2.7142857142857144,379350,54192.857142857145,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58039.03816199377,31366.666666666668,63191.666666666664,24000
12000,3,57,14,0,0,1,2021,4,2,0,5,0,0,1,0,0,1,2,3.0,60000,30000.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,36000.0,36000.0,36000
100,3,53,31,2,0,1,2022,5,2,6,29,1,1,0,0,0,1,3,3.0,45300,15100.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,18150.0,18150.0,300
12000,5,53,25,1,1,1,2021,1,1,1,5,0,0,1,1,0,0,4,3.75,300250,75062.5,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58039.03816199377,30083.333333333332,30083.333333333332,60000
8000,4,20,35,1,2,1,2022,10,4,4,28,0,1,0,0,0,0,5,3.0,252000,50400.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,57205.288270377736,55666.666666666664,50400.0,32000
12000,4,62,46,1,1,0,2020,3,1,5,21,1,0,0,0,0,1,10,3.6,719400,71940.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58039.03816199377,48000.0,48000.0,48000
8000,2,48,16,1,3,1,2022,10,4,2,5,0,0,1,0,0,0,1,2.0,16000,16000.0,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58106.99348645869,16000.0,16000.0,16000
8000,4,52,44,1,3,0,2021,12,4,0,6,0,0,0,1,0,0,9,2.7777777777777777,262150,29127.777777777777,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58039.03816199377,27383.333333333332,26191.666666666668,32000
8000,1,57,50,1,0,0,2020,2,1,4,7,0,0,0,0,0,0,6,3.6666666666666665,282000,47000.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,57205.288270377736,8000.0,8000.0,8000
100,5,46,31,2,0,0,2023,7,3,5,1,1,0,1,0,1,0,8,3.125,151900,18987.5,790,100.0,241800,56760.083064143975,122999100,1.0,0,57205.288270377736,2300.0,21271.428571428572,500
12000,2,35,32,0,0,0,2020,7,3,3,2,0,0,1,0,1,0,3,2.0,72000,24000.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,57205.288270377736,24000.0,24000.0,24000
50,4,60,2,2,2,0,2021,9,3,6,5,1,0,1,0,0,0,5,2.4,30600,6120.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,200.0,6150.0,200
50,5,28,14,2,0,1,2023,3,1,4,31,0,1,0,0,0,1,4,2.75,92250,23062.5,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,25750.0,25750.0,250
25000,3,50,22,0,0,1,2021,10,4,5,9,1,0,0,0,0,0,5,3.0,419300,83860.0,783,25000.0,59325000,56760.083064143975,122999100,1.0,0,57205.288270377736,79666.66666666667,59825.0,75000
15000,5,40,39,0,3,0,2023,10,4,3,26,0,1,0,0,0,0,6,2.3333333333333335,442050,73675.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,57205.288270377736,73333.33333333333,73675.0,75000
8000,5,40,6,1,3,0,2021,8,3,5,28,1,1,0,0,1,0,3,3.0,76000,25333.333333333332,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58039.03816199377,35000.0,35000.0,40000
8000,2,27,20,1,2,0,2021,9,3,3,30,0,1,0,0,0,0,6,3.8333333333333335,334750,55791.666666666664,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58106.99348645869,25416.666666666668,31062.5,16000
8000,5,59,48,1,0,0,2020,7,3,6,19,1,0,0,0,1,0,4,2.5,241000,60250.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58039.03816199377,40000.0,40000.0,40000
15000,4,36,13,0,0,0,2021,8,3,6,8,1,0,0,0,1,0,4,3.75,144200,36050.0,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58039.03816199377,60000.0,60000.0,60000
50,2,57,24,2,2,0,2023,11,4,4,3,0,0,1,0,0,0,3,3.6666666666666665,12350,4116.666666666667,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,4116.666666666667,4116.666666666667,100
100,5,31,10,2,3,1,2023,1,1,1,3,0,0,1,1,0,0,5,3.6,159650,31930.0,790,100.0,241800,57156.431113370614,112426700,1.0,0,58039.03816199377,25216.666666666668,25216.666666666668,500
12000,2,57,55,0,1,0,2023,9,3,2,13,0,0,0,0,0,0,6,2.5,530000,88333.33333333333,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,57205.288270377736,80000.0,86000.0,24000
15000,1,55,3,0,1,0,2023,3,1,4,3,0,0,1,0,0,1,2,1.0,23000,11500.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,57205.288270377736,11500.0,11500.0,15000
50,5,28,44,2,3,1,2021,11,4,3,18,0,0,0,0,0,0,5,3.6,246250,49250.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,57205.288270377736,28750.0,49250.0,250
15000,2,36,41,0,3,0,2021,2,1,0,1,0,0,1,0,0,0,6,3.5,735100,122516.66666666667,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,57205.288270377736,105000.0,105000.0,30000
15000,5,46,30,0,1,0,2020,7,3,6,19,1,0,0,0,1,0,8,3.875,710250,88781.25,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,58106.99348645869,75000.0,75000.0,75000
12000,4,20,39,0,3,1,2020,1,1,3,30,0,1,0,1,0,0,4,2.75,259000,64750.0,801,12000.0,28596000,57156.431113370614,112426700,1.0,0,58039.03816199377,48000.0,48000.0,48000
25000,5,54,25,0,1,0,2020,10,4,6,11,1,0,0,0,0,0,5,3.6,655050,131010.0,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,58106.99348645869,237500.0,237500.0,125000
3000,1,59,37,0,1,1,2022,4,2,5,2,1,0,1,0,0,1,5,3.6,114000,22800.0,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,58106.99348645869,11333.333333333334,22800.0,3000
8000,2,28,34,1,2,1,2020,10,4,6,25,1,0,0,0,0,0,4,1.75,69100,17275.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58106.99348645869,16000.0,16000.0,16000
12000,1,41,35,0,0,0,2021,1,1,6,31,1,1,0,1,0,0,7,2.2857142857142856,235200,33600.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58039.03816199377,41333.333333333336,41333.333333333336,12000
3000,3,55,29,0,3,0,2021,8,3,6,29,1,1,0,0,1,0,3,3.6666666666666665,404000,134666.66666666666,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58106.99348645869,9000.0,9000.0,9000
25000,4,19,57,0,3,0,2020,5,2,6,17,1,0,0,0,0,1,1,4.0,100000,100000.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,57205.288270377736,100000.0,100000.0,100000
8000,2,64,57,1,1,1,2023,5,2,5,13,1,0,0,0,0,1,2,2.0,66000,33000.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,57205.288270377736,33000.0,33000.0,16000
12000,3,46,34,1,1,0,2022,5,2,0,23,0,0,0,0,0,1,3,2.3333333333333335,84000,28000.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58106.99348645869,28000.0,28000.0,36000
15000,3,43,54,0,0,0,2021,3,1,5,6,1,0,0,0,0,1,6,2.5,363200,60533.333333333336,801,15000.0,35400000,56760.083064143975,122999100,1.0,0,58106.99348645869,22600.0,22600.0,45000
45000,3,40,9,0,2,0,2022,2,1,5,5,1,0,1,0,0,0,3,3.0,323000,107666.66666666667,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,57205.288270377736,135000.0,135000.0,135000
25000,4,62,59,0,1,1,2023,5,2,3,25,0,0,0,0,0,1,3,3.6666666666666665,145000,48333.333333333336,783,25000.0,59325000,59363.15510852303,112137000,1.0,0,57205.288270377736,48333.333333333336,48333.333333333336,100000
12000,4,30,40,1,1,0,2022,4,2,6,24,1,0,0,0,0,1,3,4.333333333333333,398400,132800.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,57205.288270377736,24200.0,24200.0,48000
100,4,42,13,2,0,1,2020,9,3,4,25,0,0,0,0,0,0,4,4.0,69600,17400.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,300.0,300.0,400
25000,4,60,52,0,3,0,2020,3,1,5,28,1,1,0,0,0,1,9,2.888888888888889,342300,38033.333333333336,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,57205.288270377736,100000.0,100000.0,100000
50,4,42,4,2,2,0,2023,5,2,0,1,0,0,1,0,0,1,4,3.5,171200,42800.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,58039.03816199377,32066.666666666668,32066.666666666668,200
8000,2,50,39,1,2,1,2021,9,3,2,8,0,0,0,0,0,0,5,2.8,130100,26020.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58106.99348645869,38333.333333333336,32500.0,16000
50,2,29,10,2,1,1,2022,6,2,4,17,0,0,0,0,1,0,6,3.0,736300,122716.66666666667,831,50.0,121850,59363.15510852303,112137000,1.0,0,57205.288270377736,116733.33333333333,122716.66666666667,100
3000,1,49,36,0,3,0,2023,8,3,1,22,0,0,0,0,1,0,2,1.0,3050,1525.0,782,3000.0,6975000,57156.431113370614,112426700,1.0,0,58039.03816199377,1525.0,1525.0,3000
3000,3,36,22,0,2,0,2020,6,2,6,14,1,0,0,0,1,0,4,3.25,233000,58250.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,58106.99348645869,9000.0,9000.0,9000
12000,3,54,14,0,1,1,2021,5,2,5,29,1,1,0,0,0,1,4,3.0,364050,91012.5,801,12000.0,28596000,59363.15510852303,112137000,1.0,0,58039.03816199377,28016.666666666668,28016.666666666668,36000
50,2,30,57,2,0,1,2021,1,1,3,21,0,0,0,1,0,0,5,2.8,382100,76420.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,58039.03816199377,100.0,100.0,100
8000,5,59,37,1,1,1,2020,2,1,0,17,0,0,0,0,0,0,5,3.6,114000,22800.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58106.99348645869,40000.0,40000.0,40000
12000,1,34,41,1,2,1,2023,12,4,4,15,0,0,0,1,0,0,2,1.0,15000,7500.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58039.03816199377,7500.0,7500.0,12000
25000,3,52,17,0,3,1,2020,7,3,6,26,1,1,0,0,1,0,8,3.625,319400,39925.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,57205.288270377736,75000.0,75000.0,75000
50,3,35,51,2,0,1,2023,4,2,1,11,0,0,0,0,0,1,6,2.1666666666666665,161250,26875.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,58106.99348645869,3716.6666666666665,26875.0,150
3000,2,28,51,0,1,0,2021,1,1,6,3,1,0,1,1,0,0,4,3.25,386150,96537.5,782,3000.0,6975000,59363.15510852303,112137000,1.0,0,57205.288270377736,6000.0,6000.0,6000
15000,1,50,4,0,3,0,2022,1,1,2,12,0,0,0,1,0,0,7,3.2857142857142856,276250,39464.28571428572,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58106.99348645869,30333.333333333332,49200.0,15000
8000,3,52,29,1,3,0,2022,2,1,4,18,0,0,0,0,0,0,6,3.1666666666666665,125650,20941.666666666668,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58039.03816199377,24133.333333333332,24530.0,24000
8000,4,25,56,1,0,0,2023,6,2,4,23,0,0,0,0,1,0,3,2.6666666666666665,312000,104000.0,809,8000.0,19264000,56760.083064143975,122999100,1.0,0,58039.03816199377,104000.0,104000.0,32000
100,5,35,23,2,1,1,2023,3,1,3,16,0,0,0,0,0,1,5,3.8,149500,29900.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,57205.288270377736,16500.0,27375.0,500
12000,5,32,32,1,1,0,2022,8,3,2,10,0,0,0,0,1,0,4,2.75,107000,26750.0,787,12000.0,28200000,59363.15510852303,112137000,1.0,0,58039.03816199377,33000.0,26750.0,60000
100,3,52,9,2,0,0,2021,6,2,5,12,1,0,0,0,1,0,2,3.5,180300,90150.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,300.0,300.0,300
45000,3,47,11,0,0,1,2022,2,1,0,28,0,1,0,0,0,0,2,3.0,135150,67575.0,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,57205.288270377736,67575.0,67575.0,135000
50,5,43,16,2,2,0,2023,10,4,0,2,0,0,1,0,0,0,8,4.0,454250,56781.25,831,50.0,121850,58093.500252908445,114850850,1.0,0,58039.03816199377,15750.0,56321.42857142857,250
100,2,33,45,2,0,1,2023,6,2,4,2,0,0,1,0,1,0,5,3.8,245400,49080.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,40066.666666666664,49080.0,200
12000,3,32,28,0,2,1,2023,1,1,3,12,0,0,0,1,0,0,4,3.5,48450,12112.5,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,57205.288270377736,16083.333333333334,16083.333333333334,36000
3000,2,53,53,0,0,1,2020,4,2,2,22,0,0,0,0,0,1,3,1.6666666666666667,216000,72000.0,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58106.99348645869,6000.0,6000.0,6000
45000,1,21,48,0,3,1,2022,11,4,0,7,0,0,0,0,0,0,4,1.75,106100,26525.0,799,45000.0,108450000,57156.431113370614,112426700,1.0,0,58106.99348645869,35333.333333333336,26525.0,45000
15000,3,23,26,0,1,1,2020,3,1,0,16,0,0,0,0,0,1,3,2.0,90000,30000.0,801,15000.0,35400000,59363.15510852303,112137000,1.0,0,58106.99348645869,45000.0,45000.0,45000
50,4,47,44,2,2,1,2022,7,3,0,4,0,0,1,0,1,0,3,3.6666666666666665,40400,13466.666666666666,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,200.0,200.0,200
100,1,46,47,2,0,1,2022,9,3,0,12,0,0,0,0,0,0,6,2.1666666666666665,156100,26016.666666666668,790,100.0,241800,56760.083064143975,122999100,1.0,0,58039.03816199377,100.0,100.0,100
12000,3,25,39,0,2,1,2022,3,1,6,20,1,0,0,0,0,1,5,2.6,132100,26420.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58039.03816199377,13033.333333333334,21025.0,36000
15000,5,46,31,0,3,1,2023,1,1,5,7,1,0,0,1,0,0,2,3.0,87000,43500.0,801,15000.0,35400000,57156.431113370614,112426700,1.0,0,58039.03816199377,43500.0,43500.0,75000
8000,1,23,30,1,3,1,2020,4,2,5,18,1,0,0,0,0,1,5,2.4,278000,55600.0,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58106.99348645869,8000.0,8000.0,8000
50,1,27,57,2,3,0,2021,11,4,4,26,0,1,0,0,0,0,3,3.6666666666666665,350550,116850.0,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,175025.0,175025.0,50
8000,1,38,55,1,2,1,2021,7,3,6,11,1,0,0,0,1,0,4,2.0,38300,9575.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58039.03816199377,19000.0,19000.0,8000
8000,4,42,19,1,1,0,2022,4,2,5,30,1,1,0,0,0,1,5,3.4,193000,38600.0,809,8000.0,19264000,59363.15510852303,112137000,1.0,0,58039.03816199377,48000.0,46000.0,32000
45000,1,49,26,0,3,0,2023,3,1,0,13,0,0,0,0,0,1,3,2.6666666666666665,220000,73333.33333333333,799,45000.0,108450000,57156.431113370614,112426700,1.0,0,58106.99348645869,73333.33333333333,73333.33333333333,45000
50,1,24,34,2,1,1,2022,4,2,5,30,1,1,0,0,0,1,8,3.0,202650,25331.25,831,50.0,121850,59363.15510852303,112137000,1.0,0,58106.99348645869,25116.666666666668,18110.0,50
12000,5,60,23,1,3,1,2021,7,3,6,18,1,0,0,0,1,0,3,4.0,120200,40066.666666666664,787,12000.0,28200000,57156.431113370614,112426700,1.0,0,57205.288270377736,60000.0,60000.0,60000
12000,5,33,38,0,2,0,2020,6,2,1,16,0,0,0,0,1,0,7,2.857142857142857,263450,37635.71428571428,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58106.99348645869,30075.0,30075.0,60000
12000,4,39,10,0,0,0,2021,7,3,2,14,0,0,0,0,1,0,5,2.0,112000,22400.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58106.99348645869,22333.333333333332,22333.333333333332,48000
12000,1,39,14,1,0,1,2021,9,3,4,17,0,0,0,0,0,0,7,2.857142857142857,568100,81157.14285714286,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58106.99348645869,66000.0,101600.0,12000
45000,3,62,44,0,0,0,2022,12,4,4,2,0,0,1,1,0,0,4,2.25,185000,46250.0,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,57205.288270377736,49666.666666666664,49666.666666666664,135000
8000,1,31,8,1,2,0,2020,12,4,6,20,1,0,0,1,0,0,7,2.5714285714285716,370000,52857.142857142855,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,57205.288270377736,8000.0,8000.0,8000
50,1,49,54,2,2,1,2020,5,2,2,20,0,0,0,0,0,1,7,2.7142857142857144,379350,54192.857142857145,831,50.0,121850,58093.500252908445,114850850,1.0,0,58039.03816199377,30025.0,30025.0,50
50,1,31,34,2,0,0,2022,10,4,0,10,0,0,0,0,0,0,7,2.5714285714285716,164200,23457.14285714286,831,50.0,121850,56760.083064143975,122999100,1.0,0,58106.99348645869,5033.333333333333,3800.0,50
12000,3,20,25,0,0,0,2022,2,1,4,25,0,0,0,0,0,0,4,4.0,211000,52750.0,801,12000.0,28596000,56760.083064143975,122999100,1.0,0,58039.03816199377,50333.333333333336,50333.333333333336,36000
100,1,62,46,2,1,0,2023,4,2,2,5,0,0,1,0,0,1,10,3.6,719400,71940.0,790,100.0,241800,59363.15510852303,112137000,1.0,0,58039.03816199377,16833.333333333332,87271.42857142857,100
100,1,24,17,2,0,1,2021,2,1,5,6,1,0,0,0,0,0,8,2.25,230100,28762.5,790,100.0,241800,56760.083064143975,122999100,1.0,0,58106.99348645869,100.0,100.0,100
25000,4,59,30,0,2,0,2021,2,1,1,2,0,0,1,0,0,0,2,3.0,124000,62000.0,783,25000.0,59325000,58093.500252908445,114850850,1.0,0,58106.99348645869,100000.0,100000.0,100000
50,5,50,4,2,3,0,2023,7,3,6,9,1,0,0,0,1,0,7,3.2857142857142856,276250,39464.28571428572,831,50.0,121850,57156.431113370614,112426700,1.0,0,58106.99348645869,15083.333333333334,39464.28571428572,250
8000,3,53,39,1,2,1,2022,5,2,6,8,1,0,0,0,0,1,2,2.0,36000,18000.0,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,58106.99348645869,24000.0,24000.0,24000
50,4,35,54,2,0,1,2023,12,4,2,6,0,0,0,1,0,0,9,2.888888888888889,394300,43811.11111111111,831,50.0,121850,56760.083064143975,122999100,1.0,0,57205.288270377736,4100.0,31328.571428571428,200
25000,5,31,54,0,3,0,2023,5,2,2,24,0,0,0,0,0,1,6,3.6666666666666665,269500,44916.666666666664,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,58039.03816199377,69666.66666666667,53820.0,125000
12000,2,40,48,0,2,0,2023,5,2,4,26,0,1,0,0,0,1,2,2.5,60000,30000.0,801,12000.0,28596000,58093.500252908445,114850850,1.0,0,58039.03816199377,30000.0,30000.0,24000
12000,4,58,7,1,2,1,2023,2,1,1,14,0,0,0,0,0,0,7,3.0,370300,52900.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58039.03816199377,20033.333333333332,51716.666666666664,48000
50,4,23,41,2,2,0,2020,1,1,1,7,0,0,0,1,0,0,4,1.75,15250,3812.5,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,200.0,200.0,200
3000,2,30,14,0,0,0,2021,10,4,2,6,0,0,0,0,0,0,7,2.142857142857143,102700,14671.42857142857,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,58106.99348645869,19000.0,25500.0,6000
8000,1,60,11,1,3,1,2020,1,1,1,28,0,1,0,1,0,0,6,2.6666666666666665,410150,68358.33333333333,809,8000.0,19264000,57156.431113370614,112426700,1.0,0,58106.99348645869,8000.0,8000.0,8000
12000,4,20,27,1,0,0,2020,10,4,5,3,1,0,1,0,0,0,5,4.0,189250,37850.0,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,58106.99348645869,36083.333333333336,36083.333333333336,48000
8000,5,43,16,1,2,0,2020,12,4,2,2,0,0,1,1,0,0,6,3.3333333333333335,354400,59066.666666666664,809,8000.0,19264000,58093.500252908445,114850850,1.0,0,57205.288270377736,40000.0,40000.0,40000
50,2,51,41,2,0,1,2020,11,4,0,30,0,1,0,0,0,0,5,3.0,294400,58880.0,831,50.0,121850,56760.083064143975,122999100,1.0,0,58106.99348645869,100.0,100.0,100
45000,3,54,48,0,0,1,2023,9,3,1,19,0,0,0,0,0,0,8,2.625,393100,49137.5,799,45000.0,108450000,56760.083064143975,122999100,1.0,0,58039.03816199377,49033.333333333336,46157.142857142855,135000
25000,5,50,18,0,3,0,2020,2,1,5,22,1,0,0,0,0,0,4,3.75,209300,52325.0,783,25000.0,59325000,57156.431113370614,112426700,1.0,0,57205.288270377736,125000.0,125000.0,125000
12000,1,59,49,1,0,1,2020,3,1,3,19,0,0,0,0,0,1,3,1.0,37100,12366.666666666666,787,12000.0,28200000,56760.083064143975,122999100,1.0,0,57205.288270377736,12000.0,12000.0,12000
45000,1,42,35,0,2,1,2022,11,4,2,9,0,0,0,0,0,0,1,1.0,45000,45000.0,799,45000.0,108450000,58093.500252908445,114850850,1.0,0,58106.99348645869,45000.0,45000.0,45000
12000,2,59,30,1,2,0,2021,12,4,3,16,0,0,0,1,0,0,2,3.0,124000,62000.0,787,12000.0,28200000,58093.500252908445,114850850,1.0,0,58106.99348645869,62000.0,62000.0,24000
100,1,29,9,2,0,0,2022,11,4,0,14,0,0,0,0,0,0,2,2.0,45100,22550.0,790,100.0,241800,56760.083064143975,122999100,1.0,0,57205.288270377736,22550.0,22550.0,100
50,3,22,20,2,2,1,2023,11,4,2,22,0,0,0,0,0,0,6,2.8333333333333335,500250,83375.0,831,50.0,121850,58093.500252908445,114850850,1.0,0,58106.99348645869,20083.333333333332,83375.0,150
3000,3,46,31,0,0,0,2021,4,2,5,17,1,0,0,0,0,1,8,3.125,151900,18987.5,782,3000.0,6975000,56760.083064143975,122999100,1.0,0,57205.288270377736,34000.0,26250.0,9000
3000,3,38,8,0,2,0,2020,6,2,3,25,0,0,0,0,1,0,5,2.8,254100,50820.0,782,3000.0,6975000,58093.500252908445,114850850,1.0,0,57205.288270377736,74500.0,74500.0,9000
